mfe_0,mfe_1,mfe_2,mfe_3,mfe_4,mfe_5,mfe_6,mfe_7,mfe_8,mfe_9,mfe_10,mfe_11,mfe_12,rms_x,var_x,rms_y,var_y,rms_z,var_z
-2.2889645,-7.7967496,-12.177873,-12.849778,-14.718085,-20.696445,-16.581188,-19.055698,-22.43371,-22.847141,-23.19472,-23.73475,-25.401855,1.0360017,0.001097,0.039770152,0.000978,0.80629855,0.5950189
-2.2670028,-7.7530847,-11.74362,-12.909696,-15.097065,-20.72387,-16.439526,-19.086386,-23.097372,-23.514097,-23.288675,-23.713858,-25.327887,1.038961,0.001097,0.03411657,0.000978,0.8086151,0.5841232
-1.5984257,-6.833112,-9.561344,-11.165034,-13.592113,-19.703922,-15.168115,-17.628134,-21.51766,-22.22418,-22.567625,-23.139229,-24.956469,1.0364145,0.001097,0.03679534,0.000978,0.8242743,0.6250881
-1.8992039,-7.762052,-9.297622,-11.462713,-14.287106,-20.332685,-16.804497,-18.722715,-22.716331,-22.900404,-23.177975,-23.695827,-25.375437,1.0405542,0.001097,0.03701901,0.000978,0.80872124,0.59552664
-1.8425514,-7.907558,-10.208335,-11.751481,-14.252643,-20.134306,-16.780054,-18.957895,-22.47417,-22.941118,-23.40997,-23.88916,-25.490007,1.0349873,0.001097,0.04113951,0.000978,0.8233788,0.6175711
-1.7184519,-7.102155,-12.386356,-12.852378,-14.220054,-19.629,-16.17685,-18.221956,-22.656118,-22.284952,-22.770344,-23.236511,-25.513222,1.0362524,0.001097,0.039054297,0.000978,0.8001284,0.59068716
-3.2359848,-8.277116,-15.021831,-14.311344,-14.51465,-22.21582,-17.253876,-19.518446,-23.910034,-23.7931,-23.872942,-24.313402,-26.274296,1.0341326,0.001097,0.03546522,0.000978,0.82502776,0.60977966
-2.6390994,-7.5524845,-15.524891,-12.308151,-13.745736,-22.636496,-19.714687,-21.094318,-22.88798,-23.56372,-23.662039,-23.828205,-25.934223,1.0347729,0.001097,0.033682883,0.000978,0.7892631,0.56774247
-2.0642285,-6.8706794,-14.752881,-10.556698,-12.431665,-20.198036,-19.000608,-20.506834,-22.404572,-23.022705,-22.983559,-22.920015,-25.277296,1.0390606,0.001097,0.033590343,0.000978,0.776004,0.5570874
-2.1641388,-6.265134,-13.446085,-10.511369,-11.524562,-20.249334,-16.240818,-17.955006,-22.246456,-23.146828,-22.824383,-23.211267,-25.466784,1.0331045,0.001097,0.031858575,0.000978,0.7878739,0.56674534
-2.2175927,-5.931944,-12.510817,-9.776667,-11.8586445,-20.811916,-15.485404,-17.585575,-22.468342,-22.919476,-23.379713,-23.42804,-25.531519,1.0403746,0.001097,0.038797148,0.000978,0.7904133,0.57954544
-2.5161302,-6.192314,-13.678388,-10.726667,-15.222539,-21.604767,-17.207132,-19.258593,-23.877167,-24.356113,-24.239738,-24.631325,-26.87109,1.030593,0.001097,0.03363846,0.000978,0.7777173,0.55094945
-1.8433812,-5.0361414,-13.324308,-11.538799,-14.716599,-20.8351,-17.20057,-19.644938,-22.90098,-24.043663,-23.151518,-23.88395,-25.949114,1.0457983,0.001097,0.037430357,0.000978,0.77932316,0.5696661
-2.1194687,-5.1198254,-14.363493,-14.515704,-15.7781725,-22.536589,-18.460705,-20.769884,-24.021494,-24.740902,-24.223532,-24.867958,-26.45011,1.0538799,0.001097,0.037746586,0.000978,0.80942565,0.59375894
-1.9524258,-4.4639387,-13.69692,-16.637693,-16.794432,-23.307371,-19.482246,-21.730707,-24.349886,-25.417025,-25.235739,-25.812477,-27.906044,1.0415934,0.001097,0.03777911,0.000978,0.78305084,0.5481018
-2.1543949,-4.4045663,-13.886446,-15.545923,-19.18903,-24.363031,-19.254353,-20.881958,-24.92977,-25.653088,-25.452211,-26.148556,-27.71583,1.0433667,0.001097,0.03840283,0.000978,0.79146093,0.5764005
-2.7268498,-5.027352,-15.01654,-14.94918,-18.269157,-22.476501,-18.175236,-20.360374,-24.433187,-25.212402,-24.812187,-25.495237,-26.848576,1.0332719,0.001097,0.028596044,0.000817539,0.74852365,0.52336663
-2.5329785,-5.399972,-12.754181,-14.359355,-17.380707,-22.162807,-17.863533,-21.420744,-23.449821,-24.688873,-24.303364,-24.902678,-26.907366,1.0396833,0.001097,0.036681123,0.000978,0.7756232,0.5432955
-2.9227219,-6.1343713,-13.010136,-12.218014,-16.600817,-22.847113,-18.544422,-20.992146,-23.860054,-24.752174,-24.260376,-24.94623,-26.896315,1.0331223,0.001097,0.030352592,0.00091809314,0.74056506,0.49304816
-1.7304037,-5.26942,-12.861918,-9.43803,-12.637789,-21.3408,-17.60372,-19.778383,-22.667915,-23.089977,-23.04642,-23.52228,-25.320238,1.0392983,0.001097,0.034484025,0.000978,0.74821806,0.5093002
-2.0844245,-6.22241,-13.880398,-9.412456,-13.562979,-21.387781,-17.73576,-19.479292,-23.087841,-23.944084,-23.601114,-24.109936,-25.917952,1.0365267,0.001097,0.03177825,0.000978,0.75452393,0.5204257
-1.8770256,-6.4920835,-12.59669,-10.90582,-13.109214,-21.197,-18.126446,-19.27328,-22.888193,-23.85143,-23.601192,-24.106709,-25.629034,1.037667,0.001097,0.028819548,0.00082993146,0.76251954,0.52498716
-1.7879539,-7.1359897,-13.585055,-12.686631,-13.42813,-21.05468,-18.3766,-19.958385,-22.33488,-23.439878,-23.229025,-24.099026,-25.807768,1.037884,0.001097,0.030905573,0.0009450191,0.7565118,0.51779336
-2.3770707,-8.012449,-14.722562,-14.048956,-14.305513,-21.515837,-18.583342,-20.812439,-23.141348,-23.380602,-23.378654,-24.708668,-26.08905,1.0373591,0.001097,0.029986162,0.00089810643,0.7375514,0.49707595
-2.4416318,-7.9758563,-14.663126,-14.113148,-14.611872,-21.655375,-18.348858,-21.534903,-23.638515,-24.407206,-24.393213,-25.357212,-27.061825,1.0380206,0.001097,0.030104747,0.00090205803,0.7347426,0.49038392
-1.7167579,-7.077471,-13.56527,-12.129404,-13.5880165,-21.770863,-18.1156,-21.035055,-23.243155,-23.572147,-23.365639,-24.630909,-26.547663,1.0363243,0.001097,0.03208456,0.000978,0.74487954,0.50095993
-4.869346,-5.8826528,-10.337961,-16.579952,-17.465416,-20.894642,-19.416561,-19.472986,-21.614023,-24.157862,-25.348133,-26.73502,-28.283766,1.0338867,4.0147395e-05,0.0072080633,5.1818468e-05,0.22024843,0.00013686501
-6.2743173,-6.397917,-11.403301,-17.396515,-19.101728,-23.537516,-21.140041,-21.28851,-23.139004,-25.2631,-26.7548,-27.751585,-30.095055,1.0330371,3.634325e-05,0.0060288003,3.6072448e-05,0.22276005,0.0001540246
-3.6071143,-4.5223827,-10.143508,-16.271173,-17.264986,-22.457628,-20.28506,-20.079779,-21.591011,-24.395927,-26.47577,-27.78345,-29.672127,1.0350895,4.7797712e-05,0.0063191974,3.740465e-05,0.22072501,0.00014922238
-3.0171998,-3.1904395,-7.5932446,-14.160217,-14.906638,-19.89684,-18.387413,-18.620094,-19.732178,-23.072443,-23.658907,-25.309185,-27.493505,1.0326974,3.6804868e-05,0.0060389163,3.642725e-05,0.22094953,0.00012951443
-4.708892,-6.045756,-11.974471,-18.673454,-19.260351,-23.396551,-21.621674,-21.963572,-23.970585,-26.26685,-27.211334,-28.896275,-30.792406,1.0333405,3.3554672e-05,0.0060804645,3.6784044e-05,0.22139138,0.00019558762
-1.7498428,-7.009957,-12.830815,-12.753414,-12.974834,-21.119568,-18.640835,-20.68167,-23.387827,-23.510612,-22.942871,-24.680952,-25.871977,1.0368629,0.001097,0.031072494,0.000962821,0.7277344,0.48862278
-1.835986,-6.5691314,-13.20396,-14.11574,-14.356532,-21.512903,-18.720844,-20.955988,-23.065285,-23.409046,-22.735699,-24.470648,-26.218801,1.0369513,0.001097,0.03118597,0.00096750224,0.73366725,0.484699
-2.255217,-6.5347056,-13.983389,-16.008217,-17.058167,-21.241558,-19.064228,-20.438755,-23.105913,-24.032381,-23.155884,-24.536718,-26.484325,1.0384588,0.001097,0.029782435,0.0008780402,0.7426772,0.49623603
-2.1485448,-6.0769625,-14.848967,-15.543614,-16.443893,-22.27155,-19.342644,-20.816141,-24.492065,-24.65482,-23.9309,-25.271566,-26.979036,1.035113,0.001097,0.033983927,0.000978,0.7502877,0.5055919
-1.4777032,-5.3142743,-14.47993,-13.868775,-16.587381,-22.935816,-19.762451,-22.089714,-24.099804,-25.012022,-24.975138,-25.687506,-27.217033,1.0381956,0.001097,0.02754474,0.0007566125,0.7149277,0.47052717
-1.8173755,-5.439245,-15.30418,-15.574332,-17.501726,-24.247662,-21.146938,-23.837038,-26.423126,-26.865501,-26.406857,-27.247698,-28.964907,1.032849,0.001097,0.03203649,0.000978,0.7236017,0.47498426
-1.8161104,-5.1801386,-16.22561,-15.942193,-18.31664,-26.374092,-21.50068,-23.985334,-26.816946,-27.675928,-26.740091,-28.100763,-30.06776,1.0356399,0.001097,0.025735933,0.0006576042,0.72930205,0.4793349
-1.8821415,-5.2264132,-16.309435,-15.51469,-17.048882,-25.396627,-21.027754,-23.869934,-26.146282,-26.97572,-26.024347,-27.298641,-29.53787,1.0353793,0.001097,0.035291407,0.000978,0.73983204,0.49201983
-1.223497,-4.9148836,-14.77004,-13.88013,-15.105717,-23.000233,-20.707731,-22.938372,-24.89682,-25.829138,-25.165003,-25.848385,-27.937128,1.0353544,0.001097,0.036940817,0.000978,0.7256816,0.46871716
-1.9739621,-6.009164,-14.865643,-14.354447,-15.863968,-23.38769,-20.45289,-20.932974,-24.175936,-25.09681,-24.85516,-26.170662,-27.791115,1.0322992,0.001097,0.038376197,0.000978,0.71770865,0.47372198
-1.5660758,-6.3723936,-13.425528,-10.78724,-12.888096,-21.37252,-18.262842,-18.298828,-22.244719,-23.049189,-22.765972,-23.926058,-25.174334,1.0350554,0.001097,0.034147643,0.000978,0.70502245,0.45284998
-1.6372316,-7.199414,-12.17187,-10.046345,-12.729226,-21.47113,-18.938652,-19.353354,-22.86333,-22.513409,-22.053858,-23.83517,-24.928934,1.0365257,0.001097,0.037591442,0.000978,0.7211331,0.47379285
-1.3774978,-6.6136446,-11.857316,-11.849322,-13.320323,-21.087791,-18.82506,-18.58608,-22.17646,-23.044498,-22.429068,-24.126429,-25.516102,1.0379106,0.001097,0.03953812,0.000978,0.732012,0.47345477
-1.6969197,-6.9011674,-14.013829,-13.579318,-14.835344,-22.494118,-19.64052,-19.158623,-23.658962,-24.300306,-24.042763,-25.166357,-26.978527,1.0327687,0.001097,0.031739093,0.000978,0.72761524,0.4668496
-1.4310727,-6.0837727,-13.104486,-14.383115,-15.718492,-22.140226,-19.540384,-19.277615,-23.530098,-24.714354,-23.775496,-24.651957,-26.87925,1.0338529,0.001097,0.039668158,0.000978,0.7134447,0.45905465
-2.236252,-6.7902327,-14.482392,-17.379972,-17.388956,-24.054506,-20.352558,-21.05431,-25.465288,-25.550596,-24.951176,-26.365984,-28.84734,1.0350658,0.001097,0.039116953,0.000978,0.7129183,0.4566969
-2.4522157,-6.7269516,-14.04605,-16.474806,-17.038187,-24.574394,-21.839098,-23.375769,-25.75234,-26.085232,-25.434381,-26.780973,-28.752186,1.0352501,0.001097,0.038029306,0.000978,0.7009134,0.43814215
-1.7797455,-6.1491003,-13.2636385,-14.892103,-15.035422,-22.858236,-20.175692,-19.791338,-25.108875,-25.376616,-24.397907,-26.266228,-27.820475,1.0397663,0.001097,0.0348673,0.000978,0.703479,0.4454199
-2.24705,-6.622062,-15.341534,-15.066254,-16.233086,-23.833254,-21.93874,-22.06391,-25.310747,-25.63943,-24.753748,-26.699982,-28.243404,1.0313088,0.001097,0.039625052,0.000978,0.7227176,0.47323078
-1.5865523,-5.875253,-14.973504,-13.219174,-15.314774,-22.653658,-21.382135,-21.012674,-24.298574,-25.425268,-25.280645,-26.122213,-28.370049,1.0369475,0.001097,0.03603312,0.000978,0.718763,0.46002275
-3.0709527,-7.8527255,-14.966787,-13.957509,-16.052502,-25.009525,-21.125526,-22.886755,-26.072163,-26.723646,-26.303865,-27.25216,-28.9865,1.039754,0.001097,0.03780677,0.000978,0.71036506,0.45160344
-2.3154767,-7.560195,-14.301848,-13.455397,-15.049637,-24.582153,-20.07368,-20.60852,-24.732603,-25.68957,-25.05429,-25.585484,-27.824583,1.0369995,0.001097,0.04043865,0.000978,0.6970367,0.42872614
-2.3701668,-8.147863,-14.370275,-13.870237,-14.72308,-23.707054,-19.406843,-19.387371,-24.221624,-25.371754,-24.773623,-25.699135,-27.71056,1.03492,0.001097,0.04235265,0.000978,0.71255976,0.4461755
-1.7549384,-7.7555947,-13.40279,-13.284907,-14.105318,-22.182856,-19.02175,-19.23911,-23.5319,-24.462584,-23.681568,-24.91027,-26.822317,1.0339984,0.001097,0.040060494,0.000978,0.6895401,0.42993003
-2.7921913,-8.577671,-13.725931,-15.334609,-15.786302,-23.377817,-20.343845,-19.43717,-23.618757,-25.340527,-24.181683,-25.655691,-27.181324,1.0372856,0.001097,0.037572157,0.000978,0.7044021,0.4462091
-2.5906398,-8.17007,-12.374447,-12.414179,-13.273032,-22.983686,-19.912256,-15.369185,-22.313168,-25.278894,-24.057516,-25.390783,-26.817616,1.0399629,0.001097,0.038735546,0.000978,0.704708,0.43566802
-1.6167598,-7.6676617,-11.125567,-10.541706,-11.53082,-20.702398,-20.594463,-15.574018,-21.381678,-23.517506,-23.239164,-23.63697,-25.058714,1.0385695,0.001097,0.037360784,0.000978,0.6966997,0.43616882
-2.0302088,-8.170225,-12.228209,-12.246259,-12.997652,-20.67872,-21.639692,-19.245125,-22.997437,-24.154766,-23.835901,-24.336752,-25.87081,1.0325514,0.001097,0.038026895,0.000978,0.6990814,0.4360177
-1.4058813,-6.1530514,-11.228719,-12.571162,-13.15091,-20.792883,-20.194216,-21.20478,-22.681396,-23.251698,-22.856518,-23.649006,-25.354345,1.0355533,0.001097,0.03917367,0.000978,0.7011868,0.44220525
-1.9788861,-5.7417235,-10.872289,-14.933334,-14.566718,-20.400806,-19.48564,-16.691908,-21.207403,-23.209425,-22.614023,-23.690098,-25.285557,1.0320543,0.001097,0.04046788,0.000978,0.70987713,0.44444665
-1.7053236,-5.7169366,-10.942799,-13.1914015,-12.869561,-18.837902,-18.722345,-18.825865,-21.808453,-22.781956,-22.221619,-23.142187,-25.354498,1.0345094,0.001097,0.039723318,0.000978,0.70303506,0.43754548
-2.2524734,-6.1202335,-11.487569,-13.855996,-13.663168,-19.474985,-19.199612,-17.771048,-21.69457,-23.89663,-22.631018,-23.95979,-25.822489,1.0366261,0.001097,0.04075157,0.000978,0.696606,0.42693383
-1.597409,-5.0886216,-9.896096,-13.606874,-13.586661,-18.870256,-19.061026,-15.011464,-19.768606,-22.876312,-22.280607,-22.83527,-24.555368,1.0377603,0.001097,0.038583785,0.000978,0.69789827,0.441683
-1.547921,-4.876921,-10.092917,-11.807488,-12.634138,-18.997082,-18.719177,-15.595408,-19.830347,-22.714195,-22.23069,-22.505676,-24.83344,1.0332847,0.001097,0.039992638,0.000978,0.70447576,0.4477898
-1.4958602,-4.16681,-9.33923,-11.050012,-12.077845,-17.724823,-18.858053,-16.2595,-19.848482,-22.77431,-22.440685,-22.11603,-24.448965,1.0350437,0.001097,0.0379994,0.000978,0.68704855,0.41672254
-1.3781201,-3.7922919,-10.212018,-11.101394,-12.247483,-17.208261,-18.746422,-16.257551,-19.904028,-22.864275,-20.920708,-22.069477,-24.783327,1.0331225,0.001097,0.034995727,0.000978,0.69395715,0.41783413
-1.7605612,-4.056422,-10.881982,-10.952668,-11.907673,-18.580248,-19.379032,-18.476898,-21.425114,-23.06213,-21.846684,-22.889565,-24.862556,1.0403742,0.0010304463,0.037486367,0.000978,0.70057726,0.44209686
-1.8467495,-4.425383,-10.831018,-12.176736,-13.355273,-20.193548,-19.619745,-17.027096,-20.746313,-24.176546,-23.445871,-23.96053,-25.774817,1.0313759,0.001097,0.03807181,0.000978,0.6965217,0.42786077
-0.8827295,-4.205488,-10.272314,-11.899926,-12.981813,-20.212038,-19.030766,-17.890287,-20.89021,-23.484192,-22.702385,-23.02571,-25.040594,1.0368785,0.001097,0.03828384,0.000978,0.71968836,0.46235114
-1.6026505,-4.6747785,-11.568067,-13.291478,-13.472393,-21.597141,-21.224667,-21.132814,-23.232397,-24.832146,-24.370872,-25.09831,-26.692127,1.0372721,0.001097,0.03848162,0.000978,0.6837326,0.4234936
-1.0420443,-3.7119117,-12.415586,-13.7272,-13.8073435,-22.470966,-21.886938,-20.923635,-23.318367,-25.703833,-24.925642,-25.856781,-27.083845,1.0373204,0.001097,0.043638077,0.000978,0.7082219,0.45283562
-1.314422,-3.8760836,-12.875716,-14.636611,-15.151495,-22.738646,-22.108528,-19.758053,-22.339413,-25.75784,-24.933764,-25.768145,-27.3074,1.0363199,0.001097,0.0437758,0.000978,0.7049987,0.4474856
-1.3410435,-3.86091,-13.510631,-15.385283,-16.182829,-23.498661,-21.984005,-21.566545,-23.672249,-25.631338,-24.609823,-25.156895,-27.220856,1.0332849,0.001097,0.043892067,0.000978,0.6990393,0.44602495
-1.5432022,-3.9229286,-12.816142,-16.493956,-17.019768,-23.360556,-22.315344,-21.725048,-23.63898,-25.687796,-25.12296,-25.661366,-27.83244,1.0281202,0.001097,0.0447904,0.000978,0.7016367,0.42775023
-1.4295679,-4.0142417,-14.078445,-17.178654,-16.699242,-22.782656,-21.29217,-23.18358,-24.799168,-25.372488,-24.96464,-25.737896,-27.647486,1.0352379,0.001097,0.04685791,0.000978,0.7129119,0.4560276
-1.2476273,-3.6437504,-13.579086,-17.095043,-15.968723,-21.803684,-21.656366,-22.73929,-24.034447,-25.649742,-24.87682,-24.798876,-27.183235,1.0383657,0.001097,0.046985544,0.000978,0.71046203,0.46725503
-1.075167,-3.151282,-13.977717,-16.85501,-16.776628,-21.510303,-22.063654,-22.289454,-23.959627,-25.698732,-25.506176,-24.785328,-27.580793,1.0345589,0.001097,0.04256038,0.000978,0.7109604,0.44543782
-1.1918756,-3.2102263,-14.5480795,-16.953123,-17.3976,-23.0599,-22.449678,-23.242014,-24.773987,-26.603699,-26.358034,-26.291025,-28.366982,1.0367868,0.001097,0.045481734,0.000978,0.71371293,0.45881385
-1.9624637,-3.765559,-15.344209,-18.43377,-18.65328,-26.072277,-24.239685,-23.99779,-25.700935,-27.954315,-27.232931,-27.602343,-29.983397,1.0327648,0.001097,0.039079294,0.000978,0.7122289,0.4478045
-1.1601166,-2.8632238,-14.903152,-17.664764,-17.701427,-23.903402,-23.185127,-23.251179,-24.854462,-27.152767,-26.624971,-26.444553,-28.993279,1.0387564,0.001097,0.04128594,0.000978,0.70675683,0.46209022
-5.556895,-6.885486,-12.186236,-17.524025,-18.031721,-22.634592,-21.64274,-20.866241,-22.987902,-25.726093,-26.639193,-28.370068,-30.49765,1.0331124,3.853174e-05,0.006385255,4.0513612e-05,0.22103977,0.0001556089
-5.5433393,-5.9247394,-11.470582,-17.976984,-18.814053,-22.884129,-21.437408,-21.09912,-23.02473,-25.521708,-26.068428,-27.69751,-29.882626,1.0329324,3.7819274e-05,0.0054505835,2.8950059e-05,0.22071709,0.00018532081
-5.157153,-5.001068,-11.267573,-18.245426,-18.807007,-23.795813,-21.625946,-21.363722,-23.749876,-26.217634,-27.56385,-28.584505,-30.817495,1.0331452,4.982848e-05,0.006437614,3.885278e-05,0.2214817,0.00016823724
-5.6182437,-6.400882,-10.512407,-16.975304,-18.979626,-23.313593,-21.375156,-21.748373,-23.381039,-25.593054,-27.143637,-28.601482,-30.424448,1.0332838,4.5498273e-05,0.007648673,5.643579e-05,0.22166467,0.00022513646
-3.3420405,-4.442423,-10.754592,-16.904413,-17.728678,-22.089626,-19.888273,-20.124146,-22.027075,-24.670218,-25.838652,-27.259914,-29.341715,1.0338091,4.1435247e-05,0.0052972552,2.80327e-05,0.22153132,9.171629e-05
-1.1361865,-2.8195212,-14.624255,-17.903706,-18.103827,-25.138203,-23.889954,-23.154985,-24.652391,-27.054985,-27.30855,-27.286367,-29.397123,1.0366776,0.001097,0.04610798,0.000978,0.7114633,0.45413184
-1.3731992,-2.9855428,-14.97883,-17.780445,-18.051413,-24.923037,-23.428741,-23.42251,-25.178965,-27.096449,-27.008335,-26.722431,-29.055128,1.0374999,0.001097,0.039057616,0.000978,0.72613424,0.4760359
-1.6387019,-3.3122032,-15.168058,-18.02389,-18.493746,-24.99997,-24.480585,-23.880089,-25.17783,-27.725851,-26.880291,-26.780252,-29.404888,1.0334166,0.001097,0.046365723,0.000978,0.72012997,0.4650727
-0.89798164,-2.5918953,-14.632436,-17.507551,-17.831968,-24.562471,-23.5199,-22.969992,-24.255404,-26.892773,-26.824009,-27.175,-29.010902,1.0359864,0.001097,0.04554024,0.000978,0.70624137,0.451715
-1.4248976,-3.1262186,-15.084063,-17.766443,-18.287912,-25.341042,-24.603172,-23.739813,-25.383106,-27.897346,-27.636106,-27.753565,-29.719255,1.0342054,0.001097,0.04673514,0.000978,0.7238268,0.46141356
-1.152595,-2.7177973,-15.418403,-17.605587,-17.89741,-25.088154,-23.962696,-23.50632,-25.055113,-27.387133,-27.23996,-27.01344,-29.676037,1.0358231,0.001097,0.049290158,0.000978,0.7158299,0.46028942
-1.1451825,-3.034926,-15.2199545,-17.747492,-18.20335,-24.8623,-23.703932,-23.460644,-24.702234,-26.80785,-26.930937,-27.655882,-29.64054,1.0382038,0.001097,0.043494653,0.000978,0.72825,0.47603187
-1.5874842,-3.3565183,-14.845691,-17.506758,-17.740725,-24.824385,-24.155527,-23.851107,-25.011139,-27.409548,-27.261045,-27.225353,-29.21255,1.0359802,0.001097,0.04292345,0.000978,0.7289945,0.48031458
-1.1552855,-2.928057,-14.974406,-16.709623,-17.316479,-24.883585,-23.48209,-22.88502,-24.64265,-27.025177,-26.964596,-26.389917,-28.987978,1.0337076,0.001097,0.04509173,0.000978,0.7091217,0.44438025
-1.3285831,-3.0109928,-15.113359,-16.999979,-17.422003,-24.145864,-23.989084,-23.43178,-24.772846,-27.45458,-26.62536,-26.821953,-29.156256,1.0379039,0.001097,0.039710447,0.000978,0.7127815,0.4651195
-1.2006772,-2.8774998,-15.957065,-17.031422,-17.523743,-24.320831,-24.023914,-23.428423,-24.855314,-27.242224,-26.72465,-27.076115,-29.077301,1.0346532,0.001097,0.047477733,0.000978,0.7119487,0.45362356
-1.8013802,-3.4024642,-15.041081,-17.376802,-17.729403,-25.02381,-23.836653,-23.329432,-24.79702,-27.642225,-27.572685,-27.204613,-29.540209,1.0364907,0.001097,0.04034364,0.000978,0.72077966,0.46973854
-0.97675055,-2.7028716,-15.583093,-16.949516,-17.864246,-25.042486,-24.050594,-23.240942,-24.783792,-27.74124,-27.373434,-27.27474,-29.473366,1.0357708,0.001097,0.042124517,0.000978,0.7162321,0.45682138
-0.8845551,-2.5489244,-15.19847,-17.136818,-17.671682,-24.469698,-24.104895,-23.002821,-24.501345,-27.050354,-27.00888,-26.973793,-29.090395,1.0367644,0.001097,0.046472393,0.000978,0.70624566,0.45276093
-1.3373735,-3.1677232,-15.835645,-17.634932,-17.98498,-24.716532,-24.606787,-23.458014,-25.137999,-27.810291,-27.38164,-27.142973,-29.69086,1.0362229,0.001097,0.04049201,0.000978,0.725168,0.46180618
-1.0096514,-2.787838,-15.473212,-17.274965,-17.72226,-24.76769,-24.494904,-23.273693,-24.77312,-27.434729,-27.173094,-27.43278,-29.206957,1.0374995,0.001097,0.04233265,0.000978,0.7178159,0.46569434
-1.4139651,-3.1178615,-14.987431,-17.381702,-17.802681,-24.867918,-24.352362,-23.63853,-25.172665,-27.753725,-27.549282,-27.461336,-29.802732,1.0344753,0.001097,0.04687728,0.000978,0.72663665,0.47241914
-1.654927,-3.464853,-15.725934,-17.561678,-17.775352,-25.02805,-24.358511,-23.407461,-25.073736,-27.723034,-27.308962,-27.463036,-29.564247,1.0350151,0.001097,0.047891486,0.000978,0.7147386,0.46034572
-1.0686342,-2.5927556,-14.955866,-16.719063,-17.099854,-23.913115,-23.47945,-22.61618,-23.982573,-26.71066,-26.755762,-26.94697,-28.798445,1.0367434,0.001097,0.04206507,0.000978,0.71533984,0.4532643
-1.3020637,-2.9604113,-15.308417,-17.000147,-17.298923,-24.13231,-23.535316,-22.965479,-24.581377,-27.296228,-27.05139,-27.13998,-29.101185,1.0359257,0.001097,0.046869952,0.000978,0.7134036,0.46184552
-1.2509302,-2.9623315,-15.046421,-17.091188,-17.742823,-24.598537,-23.484463,-22.706795,-24.356384,-27.057941,-26.759745,-26.899193,-29.125282,1.03538,0.001097,0.04543054,0.000978,0.7058113,0.44454664
-1.0909454,-2.768711,-14.98143,-17.412907,-17.816626,-25.038961,-24.035154,-23.059515,-24.590942,-27.39566,-26.82372,-27.293936,-29.301485,1.0358932,0.001097,0.04678148,0.000978,0.7240895,0.47240534
-0.9932587,-2.7892349,-15.380553,-17.79883,-17.88418,-24.849592,-23.673834,-22.991365,-24.543737,-27.208656,-26.869926,-27.211128,-29.222422,1.035761,0.001097,0.04272052,0.000978,0.7164497,0.4596501
-1.2696453,-2.8952196,-14.877116,-17.526081,-17.80543,-24.67941,-24.304235,-23.267702,-24.67729,-27.425327,-26.966959,-27.344555,-29.496788,1.0358868,0.001097,0.041971195,0.000978,0.7009109,0.4464761
-1.3555804,-3.1644607,-15.117942,-17.978031,-18.169193,-24.563396,-24.335888,-23.431795,-24.873793,-27.57528,-27.311258,-27.55188,-29.35233,1.0368235,0.001097,0.046073057,0.000978,0.7294833,0.4670173
-1.1913712,-2.9127338,-14.471513,-17.605293,-17.95168,-24.88897,-24.043493,-23.615877,-25.076305,-27.416437,-27.108961,-27.05084,-29.574776,1.0389215,0.001097,0.039694495,0.000978,0.6947866,0.43385977
-1.116257,-2.8168466,-15.402507,-17.303274,-17.419382,-24.668566,-23.261847,-23.059914,-24.572777,-27.026907,-26.994421,-26.743324,-29.193903,1.0335034,0.001097,0.04538333,0.000978,0.7251085,0.4695244
-1.1718037,-2.7368472,-14.420832,-16.742693,-17.18644,-24.428976,-24.090923,-22.876015,-24.311352,-26.766323,-26.455687,-26.987019,-29.388695,1.0345569,0.001097,0.03816788,0.000978,0.70545775,0.4478301
-0.9659599,-2.63388,-15.682317,-16.936638,-17.083044,-24.142626,-23.617342,-22.795763,-24.295956,-27.138197,-26.445042,-26.814352,-28.997128,1.0361204,0.001097,0.04180746,0.000978,0.71011055,0.44302204
-0.9603107,-2.6388373,-15.580094,-17.177153,-17.599354,-24.4786,-23.835808,-23.110094,-24.633663,-27.265806,-27.082891,-27.119907,-29.206945,1.0419905,0.001097,0.040760554,0.000978,0.7023223,0.45230097
-1.2114614,-2.862734,-15.86148,-17.161427,-17.512163,-24.95821,-23.850203,-23.23743,-24.699808,-27.349688,-26.946697,-27.476933,-29.277658,1.0374764,0.001097,0.039914727,0.000978,0.7025746,0.43917993
-1.0183058,-2.6753962,-15.212963,-17.498081,-17.825787,-24.350025,-23.917803,-23.446383,-24.843616,-27.436968,-27.225716,-27.46132,-29.064608,1.0398184,0.001097,0.04575568,0.000978,0.7072132,0.45268103
-1.2307191,-2.8473456,-14.883189,-17.582956,-17.817257,-24.965765,-23.972189,-23.237759,-25.041761,-27.972586,-27.123257,-27.182207,-29.219313,1.0320019,0.001097,0.0433062,0.000978,0.697303,0.42358494
-1.4015979,-3.1633573,-15.50804,-17.813772,-17.911669,-24.82605,-24.395319,-23.65785,-25.365627,-27.797842,-27.380728,-27.531961,-29.471973,1.0339301,0.001097,0.04410812,0.000978,0.7014194,0.44705516
-1.2871437,-2.919288,-14.736679,-17.228321,-17.258694,-24.38609,-24.20632,-22.851704,-24.309618,-26.938951,-26.66785,-27.118109,-28.87971,1.0350856,0.001097,0.042540837,0.000978,0.71240145,0.44415155
